Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2020.0,1.0,1.0,11.3,30.7,20.4,20.4,24.0
2020.0,1.0,2.0,8.4,33.0,19.9,19.9,24.0
2020.0,1.0,3.0,9.8,33.0,20.5,20.5,24.0
2020.0,1.0,4.0,11.4,35.0,22.9,22.9,24.0
2020.0,1.0,5.0,10.8,25.4,18.5,18.5,24.0
2020.0,1.0,6.0,8.6,28.4,18.2,18.2,24.0
2020.0,1.0,7.0,7.6,29.3,18.7,18.7,24.0
2020.0,1.0,8.0,10.8,25.6,17.8,17.8,24.0
2020.0,1.0,9.0,9.8,30.0,18.8,18.8,24.0
2020.0,1.0,10.0,12.2,31.4,20.7,20.7,24.0
2020.0,1.0,11.0,13.6,35.2,22.0,22.0,24.0
2020.0,1.0,12.0,8.2,33.9,21.1,21.1,24.0
2020.0,1.0,13.0,9.7,34.2,21.0,21.0,24.0
2020.0,1.0,14.0,10.8,31.9,21.8,21.8,24.0
2020.0,1.0,15.0,12.3,28.2,20.4,20.4,24.0
2020.0,1.0,16.0,10.4,32.9,20.4,20.4,24.0
2020.0,1.0,17.0,9.5,33.7,21.6,21.6,24.0
2020.0,1.0,18.0,10.1,34.6,22.2,22.2,24.0
2020.0,1.0,19.0,14.9,27.1,21.7,21.7,24.0
2020.0,1.0,20.0,11.6,34.0,21.8,21.8,24.0
2020.0,1.0,21.0,10.1,33.4,21.3,21.3,24.0
2020.0,1.0,22.0,11.9,27.8,19.2,19.2,24.0
2020.0,1.0,23.0,12.6,31.7,21.1,21.1,24.0
2020.0,1.0,24.0,13.5,34.9,23.3,23.3,24.0
2020.0,1.0,25.0,9.2,36.1,21.9,21.9,24.0
2020.0,1.0,26.0,11.9,35.4,23.0,23.0,24.0
2020.0,1.0,27.0,16.3,36.3,25.1,25.1,24.0
2020.0,1.0,28.0,11.4,34.2,22.6,22.6,24.0
2020.0,1.0,29.0,14.5,31.3,22.4,22.4,24.0
2020.0,1.0,30.0,11.2,35.1,21.9,21.9,24.0
2020.0,1.0,31.0,8.9,35.3,21.5,21.5,24.0
