Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2014,1,1 ,,,,s/p,s/p,s/p
2014,1,2 ,s/p,,,s/p,s/p,s/p
2014,1,3 ,s/p,,,,s/p,s/p
2014,1,4 ,,,,,,
2014,1,5 ,,,,s/p,s/p,s/p
2014,1,6 ,s/p,,,s/p,s/p,s/p
2014,1,7 ,s/p,,,s/p,s/p,s/p
2014,1,8 ,6.2,,,0.2,6.4,6.4
2014,1,9 ,s/p,,,s/p,s/p,6.4
2014,1,10 ,s/p,,,,s/p,6.4
2014,1,11 ,,,,,,
2014,1,12 ,,,,0.2,0.2,6.6
2014,1,13 ,s/p,,,s/p,s/p,6.6
2014,1,14 ,s/p,,,s/p,s/p,6.6
2014,1,15 ,s/p,,,s/p,s/p,6.6
2014,1,16 ,0.2,,,1.2,1.4,8.0
2014,1,17 ,s/p,,,,s/p,8.0
2014,1,18 ,,,,,,
2014,1,19 ,,,,s/p,s/p,8.0
2014,1,20 ,s/p,,,s/p,s/p,8.0
2014,1,21 ,s/p,,,s/p,s/p,8.0
2014,1,22 ,2.2,,,s/p,2.2,10.2
2014,1,23 ,s/p,,,s/p,s/p,10.2
2014,1,24 ,s/p,,,,s/p,10.2
2014,1,25 ,,,,,,
2014,1,26 ,,,,s/p,s/p,10.2
2014,1,27 ,s/p,,,s/p,s/p,10.2
2014,1,28 ,s/p,,,11.4,11.4,21.6
2014,1,29 ,5.2,,,0.8,6.0,27.6
2014,1,30 ,s/p,,,s/p,s/p,27.6
2014,1,31 ,s/p,,,,s/p,27.6
