Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1970,5,1 ,,,,,s/p,s/p
1970,5,2 ,,,,,s/p,s/p
1970,5,3 ,,,,,7.0,7.0
1970,5,4 ,,,,,11.6,18.6
1970,5,5 ,,,,,24.9,43.5
1970,5,6 ,,,,,s/p,43.5
1970,5,7 ,,,,,s/p,43.5
1970,5,8 ,,,,,s/p,43.5
1970,5,9 ,,,,,s/p,43.5
1970,5,10 ,,,,,s/p,43.5
1970,5,11 ,,,,,s/p,43.5
1970,5,12 ,,,,,s/p,43.5
1970,5,13 ,,,,,s/p,43.5
1970,5,14 ,,,,,s/p,43.5
1970,5,15 ,,,,,s/p,43.5
1970,5,16 ,,,,,4.8,48.3
1970,5,17 ,,,,,28.8,77.1
1970,5,18 ,,,,,50.2,127.3
1970,5,19 ,,,,,s/p,127.3
1970,5,20 ,,,,,s/p,127.3
1970,5,21 ,,,,,s/p,127.3
1970,5,22 ,,,,,s/p,127.3
1970,5,23 ,,,,,s/p,127.3
1970,5,24 ,,,,,s/p,127.3
1970,5,25 ,,,,,s/p,127.3
1970,5,26 ,,,,,0.6,127.9
1970,5,27 ,,,,,s/p,127.9
1970,5,28 ,,,,,20.0,147.9
1970,5,29 ,,,,,s/p,147.9
1970,5,30 ,,,,,s/p,147.9
1970,5,31 ,,,,,s/p,147.9
