Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2019,12,1 ,,,,,s/p,s/p
2019,12,2 ,,,,,0.3,0.3
2019,12,3 ,,,,,s/p,0.3
2019,12,4 ,,,,,s/p,0.3
2019,12,5 ,,,,,s/p,0.3
2019,12,6 ,,,,,s/p,0.3
2019,12,7 ,,,,,s/p,0.3
2019,12,8 ,,,,,s/p,0.3
2019,12,9 ,,,,,s/p,0.3
2019,12,10 ,,,,,s/p,0.3
2019,12,11 ,,,,,s/p,0.3
2019,12,12 ,,,,,s/p,0.3
2019,12,13 ,,,,,s/p,0.3
2019,12,14 ,,,,,s/p,0.3
2019,12,15 ,,,,,s/p,0.3
2019,12,16 ,,,,,s/p,0.3
2019,12,17 ,,,,,s/p,0.3
2019,12,18 ,,,,,8.0,8.3
2019,12,19 ,,,,,s/p,8.3
2019,12,20 ,,,,,s/p,8.3
2019,12,21 ,,,,,s/p,8.3
2019,12,22 ,,,,,s/p,8.3
2019,12,23 ,,,,,s/p,8.3
2019,12,24 ,,,,,2.0,10.3
2019,12,25 ,,,,,s/p,10.3
2019,12,26 ,,,,,s/p,10.3
2019,12,27 ,,,,,s/p,10.3
2019,12,28 ,,,,,s/p,10.3
2019,12,29 ,,,,,s/p,10.3
2019,12,30 ,,,,,s/p,10.3
2019,12,31 ,,,,,s/p,10.3
