Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2020.0,1.0,1.0,10.7,33.1,21.7,21.7,24.0
2020.0,1.0,2.0,8.5,36.7,20.8,20.8,24.0
2020.0,1.0,3.0,11.2,33.7,22.2,22.2,24.0
2020.0,1.0,4.0,13.9,32.1,23.1,23.1,24.0
2020.0,1.0,5.0,12.4,29.2,19.1,19.1,24.0
2020.0,1.0,6.0,8.0,30.7,18.7,18.7,24.0
2020.0,1.0,7.0,8.4,31.8,19.2,19.2,24.0
2020.0,1.0,8.0,11.5,27.5,18.1,18.1,24.0
2020.0,1.0,9.0,9.2,28.9,18.5,18.5,24.0
2020.0,1.0,10.0,9.2,30.9,19.9,19.9,24.0
2020.0,1.0,11.0,9.3,34.5,21.6,21.6,24.0
2020.0,1.0,12.0,8.9,36.8,21.7,21.7,24.0
2020.0,1.0,13.0,8.6,33.0,20.8,20.8,24.0
2020.0,1.0,14.0,12.4,31.2,21.8,21.8,24.0
2020.0,1.0,15.0,10.0,26.9,19.4,19.4,24.0
2020.0,1.0,16.0,7.7,32.9,20.3,20.5,21.0
2020.0,1.0,17.0,9.5,38.7,22.6,22.6,24.0
2020.0,1.0,18.0,10.9,38.1,22.8,22.8,24.0
2020.0,1.0,19.0,15.3,32.9,23.0,23.0,24.0
2020.0,1.0,20.0,11.5,35.3,22.1,22.1,24.0
2020.0,1.0,21.0,11.2,37.5,22.8,22.8,24.0
2020.0,1.0,22.0,12.1,31.3,20.9,20.9,24.0
2020.0,1.0,23.0,13.5,34.3,23.9,23.3,13.0
2020.0,1.0,24.0,13.9,34.5,22.9,23.3,23.0
2020.0,1.0,25.0,10.4,35.3,22.1,22.1,24.0
2020.0,1.0,26.0,11.9,34.6,23.0,23.0,24.0
2020.0,1.0,27.0,14.2,35.6,25.2,25.2,24.0
2020.0,1.0,28.0,12.3,32.8,22.2,22.2,24.0
2020.0,1.0,29.0,14.0,31.3,23.0,23.0,24.0
2020.0,1.0,30.0,13.3,19.8,16.5,18.2,17.0
2020.0,1.0,31.0,10.7,38.0,24.3,22.2,23.0
