Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2014,11,1 ,s/p,s/p,,s/p,s/p,s/p
2014,11,2 ,s/p,s/p,,s/p,s/p,s/p
2014,11,3 ,s/p,s/p,,s/p,s/p,s/p
2014,11,4 ,0.0,s/p,,s/p,0.0,0.0
2014,11,5 ,s/p,4.2,,7.4,11.6,11.6
2014,11,6 ,12.0,3.4,,0.4,15.8,27.4
2014,11,7 ,s/p,s/p,,s/p,s/p,27.4
2014,11,8 ,s/p,s/p,,s/p,s/p,27.4
2014,11,9 ,2.0,s/p,,s/p,2.0,29.4
2014,11,10 ,s/p,s/p,,s/p,s/p,29.4
2014,11,11 ,s/p,s/p,,s/p,s/p,29.4
2014,11,12 ,s/p,s/p,,s/p,s/p,29.4
2014,11,13 ,s/p,s/p,,s/p,s/p,29.4
2014,11,14 ,s/p,s/p,,s/p,s/p,29.4
2014,11,15 ,s/p,s/p,,s/p,s/p,29.4
2014,11,16 ,s/p,,,s/p,s/p,29.4
2014,11,17 ,s/p,7.6,,0.2,7.8,37.2
2014,11,18 ,s/p,s/p,,s/p,s/p,37.2
2014,11,19 ,s/p,s/p,,s/p,s/p,37.2
2014,11,20 ,s/p,s/p,,s/p,s/p,37.2
2014,11,21 ,s/p,s/p,,s/p,s/p,37.2
2014,11,22 ,s/p,s/p,,s/p,s/p,37.2
2014,11,23 ,0.2,s/p,,s/p,0.2,37.4
2014,11,24 ,s/p,s/p,,s/p,s/p,37.4
2014,11,25 ,s/p,s/p,,s/p,s/p,37.4
2014,11,26 ,s/p,s/p,,s/p,s/p,37.4
2014,11,27 ,s/p,s/p,,s/p,s/p,37.4
2014,11,28 ,s/p,s/p,,s/p,s/p,37.4
2014,11,29 ,s/p,s/p,,s/p,s/p,37.4
2014,11,30 ,s/p,s/p,,s/p,s/p,37.4
