Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2018,7,1 ,,,,,8.0,8.0
2018,7,2 ,,,,,s/p,8.0
2018,7,3 ,,,,,s/p,8.0
2018,7,4 ,,,,,43.0,51.0
2018,7,5 ,,,,,28.0,79.0
2018,7,6 ,,,,,6.0,85.0
2018,7,7 ,,,,,s/p,85.0
2018,7,8 ,,,,,s/p,85.0
2018,7,9 ,,,,,s/p,85.0
2018,7,10 ,,,,,s/p,85.0
2018,7,11 ,,,,,s/p,85.0
2018,7,12 ,,,,,s/p,85.0
2018,7,13 ,,,,,s/p,85.0
2018,7,14 ,,,,,s/p,85.0
2018,7,15 ,,,,,s/p,85.0
2018,7,16 ,,,,,s/p,85.0
2018,7,17 ,,,,,s/p,85.0
2018,7,18 ,,,,,s/p,85.0
2018,7,19 ,,,,,s/p,85.0
2018,7,20 ,,,,,s/p,85.0
2018,7,21 ,,,,,s/p,85.0
2018,7,22 ,,,,,s/p,85.0
2018,7,23 ,,,,,s/p,85.0
2018,7,24 ,,,,,s/p,85.0
2018,7,25 ,,,,,s/p,85.0
2018,7,26 ,,,,,s/p,85.0
2018,7,27 ,,,,,s/p,85.0
2018,7,28 ,,,,,s/p,85.0
2018,7,29 ,,,,,s/p,85.0
2018,7,30 ,,,,,s/p,85.0
2018,7,31 ,,,,,s/p,85.0
