Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2020.0,1.0,1.0,10.4,30.0,19.2,19.2,24.0
2020.0,1.0,2.0,8.9,32.3,19.1,19.1,24.0
2020.0,1.0,3.0,10.2,32.6,20.1,20.1,24.0
2020.0,1.0,4.0,11.1,34.2,22.7,22.7,24.0
2020.0,1.0,5.0,10.5,25.3,18.1,18.1,24.0
2020.0,1.0,6.0,9.8,29.1,18.6,18.6,24.0
2020.0,1.0,7.0,9.6,31.0,19.7,19.7,24.0
2020.0,1.0,8.0,12.1,26.5,18.2,18.2,24.0
2020.0,1.0,9.0,12.8,30.2,20.3,20.3,24.0
2020.0,1.0,10.0,14.1,33.6,22.6,22.6,24.0
2020.0,1.0,11.0,16.0,34.8,24.3,24.3,24.0
2020.0,1.0,12.0,10.7,34.2,22.1,22.1,24.0
2020.0,1.0,13.0,10.7,34.1,20.4,20.4,24.0
2020.0,1.0,14.0,10.2,34.9,22.2,22.2,24.0
2020.0,1.0,15.0,13.7,30.7,22.5,22.5,24.0
2020.0,1.0,16.0,12.8,32.3,21.3,21.3,24.0
2020.0,1.0,17.0,10.5,33.5,21.6,21.6,24.0
2020.0,1.0,18.0,11.2,34.8,21.9,21.9,24.0
2020.0,1.0,19.0,14.3,28.2,21.0,21.0,24.0
2020.0,1.0,20.0,12.1,33.8,21.6,21.6,24.0
2020.0,1.0,21.0,10.9,33.8,21.5,21.5,24.0
2020.0,1.0,22.0,11.2,29.0,18.6,18.6,24.0
2020.0,1.0,23.0,12.9,31.5,21.3,21.3,24.0
2020.0,1.0,24.0,14.6,35.3,23.4,23.4,24.0
2020.0,1.0,25.0,11.1,35.4,22.7,22.7,24.0
2020.0,1.0,26.0,13.3,35.6,23.8,23.8,24.0
2020.0,1.0,27.0,20.2,36.6,27.3,27.3,24.0
2020.0,1.0,28.0,12.7,34.6,23.0,23.0,24.0
2020.0,1.0,29.0,14.5,31.4,22.1,22.1,24.0
2020.0,1.0,30.0,12.0,34.4,22.8,21.8,22.0
2020.0,1.0,31.0,11.1,36.0,22.9,22.9,24.0
