Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2017,7,1 ,,,,,s/p,s/p
2017,7,2 ,,,,,s/p,s/p
2017,7,3 ,,,,,24.5,24.5
2017,7,4 ,,,,,18.2,42.7
2017,7,5 ,,,,,s/p,42.7
2017,7,6 ,,,,,2.6,45.3
2017,7,7 ,,,,,s/p,45.3
2017,7,8 ,,,,,s/p,45.3
2017,7,9 ,,,,,s/p,45.3
2017,7,10 ,,,,,s/p,45.3
2017,7,11 ,,,,,s/p,45.3
2017,7,12 ,,,,,120.7,166.0
2017,7,13 ,,,,,s/p,166.0
2017,7,14 ,,,,,24.9,190.9
2017,7,15 ,,,,,s/p,190.9
2017,7,16 ,,,,,s/p,190.9
2017,7,17 ,,,,,s/p,190.9
2017,7,18 ,,,,,s/p,190.9
2017,7,19 ,,,,,s/p,190.9
2017,7,20 ,,,,,s/p,190.9
2017,7,21 ,,,,,s/p,190.9
2017,7,22 ,,,,,38.5,229.4
2017,7,23 ,,,,,2.2,231.6
2017,7,24 ,,,,,s/p,231.6
2017,7,25 ,,,,,s/p,231.6
2017,7,26 ,,,,,s/p,231.6
2017,7,27 ,,,,,s/p,231.6
2017,7,28 ,,,,,s/p,231.6
2017,7,29 ,,,,,s/p,231.6
2017,7,30 ,,,,,s/p,231.6
2017,7,31 ,,,,,s/p,231.6
