Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2021.0,4.0,1.0,7.9,13.1,10.5,10.3,16.0
2021.0,4.0,2.0,10.1,14.2,12.2,11.8,23.0
2021.0,4.0,3.0,0.9,18.4,10.0,10.2,23.0
2021.0,4.0,4.0,0.9,21.2,9.0,9.3,23.0
2021.0,4.0,5.0,9.5,18.0,12.8,13.1,23.0
2021.0,4.0,6.0,10.8,17.6,13.2,13.2,24.0
2021.0,4.0,7.0,9.9,16.2,12.4,12.4,24.0
2021.0,4.0,8.0,9.2,16.1,11.8,11.8,24.0
2021.0,4.0,9.0,6.1,15.0,10.5,10.5,24.0
2021.0,4.0,10.0,-0.6,13.3,6.6,6.9,23.0
2021.0,4.0,11.0,10.5,18.5,13.1,13.3,23.0
2021.0,4.0,12.0,13.5,19.8,15.7,15.7,24.0
2021.0,4.0,13.0,11.0,22.6,16.8,15.5,23.0
2021.0,4.0,14.0,6.3,14.3,11.1,11.1,24.0
2021.0,4.0,15.0,-0.3,16.5,7.3,7.5,23.0
2021.0,4.0,16.0,4.1,18.3,9.3,9.8,23.0
2021.0,4.0,17.0,6.3,15.9,10.4,10.4,24.0
2021.0,4.0,18.0,10.3,14.3,11.8,11.9,23.0
2021.0,4.0,19.0,8.8,15.1,12.9,12.9,24.0
2021.0,4.0,20.0,5.2,10.5,8.0,8.0,24.0
2021.0,4.0,21.0,2.7,13.0,8.2,8.2,24.0
2021.0,4.0,22.0,0.0,11.6,6.4,6.4,23.0
2021.0,4.0,23.0,1.9,14.3,8.3,8.3,24.0
2021.0,4.0,24.0,5.0,15.7,9.5,9.7,22.0
2021.0,4.0,25.0,9.9,14.7,11.6,11.6,24.0
2021.0,4.0,26.0,9.0,16.0,11.6,11.6,24.0
2021.0,4.0,27.0,11.4,14.6,12.8,12.8,24.0
2021.0,4.0,28.0,9.5,14.6,10.9,10.9,24.0
2021.0,4.0,29.0,13.2,17.1,14.6,14.6,24.0
2021.0,4.0,30.0,11.6,13.6,12.6,12.6,24.0
