Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1982,12,1 ,,,,,7.0,7.0
1982,12,2 ,,,,,4.8,11.8
1982,12,3 ,,,,,5.0,16.8
1982,12,4 ,,,,,7.6,24.4
1982,12,5 ,,,,,10.6,35.0
1982,12,6 ,,,,,0.0,35.0
1982,12,7 ,,,,,s/p,35.0
1982,12,8 ,,,,,s/p,35.0
1982,12,9 ,,,,,s/p,35.0
1982,12,10 ,,,,,s/p,35.0
1982,12,11 ,,,,,s/p,35.0
1982,12,12 ,,,,,s/p,35.0
1982,12,13 ,,,,,s/p,35.0
1982,12,14 ,,,,,s/p,35.0
1982,12,15 ,,,,,s/p,35.0
1982,12,16 ,,,,,s/p,35.0
1982,12,17 ,,,,,s/p,35.0
1982,12,18 ,,,,,s/p,35.0
1982,12,19 ,,,,,s/p,35.0
1982,12,20 ,,,,,s/p,35.0
1982,12,21 ,,,,,s/p,35.0
1982,12,22 ,,,,,s/p,35.0
1982,12,23 ,,,,,s/p,35.0
1982,12,24 ,,,,,s/p,35.0
1982,12,25 ,,,,,s/p,35.0
1982,12,26 ,,,,,s/p,35.0
1982,12,27 ,,,,,s/p,35.0
1982,12,28 ,,,,,s/p,35.0
1982,12,29 ,,,,,s/p,35.0
1982,12,30 ,,,,,s/p,35.0
1982,12,31 ,,,,,s/p,35.0
