Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2010,8,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2010,8,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2010,8,3 ,s/p,s/p,s/p,s/p,s/p,s/p
2010,8,4 ,s/p,s/p,s/p,s/p,s/p,s/p
2010,8,5 ,s/p,s/p,s/p,s/p,s/p,s/p
2010,8,6 ,s/p,s/p,s/p,s/p,s/p,s/p
2010,8,7 ,s/p,s/p,s/p,s/p,s/p,s/p
2010,8,8 ,s/p,s/p,s/p,s/p,s/p,s/p
2010,8,9 ,s/p,s/p,s/p,s/p,s/p,s/p
2010,8,10 ,s/p,s/p,s/p,0.0,0.0,0.0
2010,8,11 ,1.2,0.2,s/p,s/p,1.4,1.4
2010,8,12 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,13 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,14 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,15 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,16 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,17 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,18 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,19 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,20 ,0.0,s/p,s/p,s/p,0.0,1.4
2010,8,21 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,22 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,23 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,24 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,25 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,26 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,27 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,28 ,s/p,s/p,s/p,s/p,s/p,1.4
2010,8,29 ,s/p,s/p,0.0,0.0,0.0,1.4
2010,8,30 ,0.0,s/p,s/p,s/p,0.0,1.4
2010,8,31 ,s/p,s/p,s/p,s/p,s/p,1.4
