Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2015,1,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2015,1,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2015,1,3 ,s/p,s/p,0.1,s/p,0.1,0.1
2015,1,4 ,0.1,s/p,s/p,s/p,0.1,0.2
2015,1,5 ,s/p,s/p,s/p,s/p,s/p,0.2
2015,1,6 ,s/p,s/p,s/p,s/p,s/p,0.2
2015,1,7 ,s/p,s/p,s/p,s/p,s/p,0.2
2015,1,8 ,0.2,s/p,s/p,s/p,0.2,0.4
2015,1,9 ,s/p,s/p,s/p,s/p,s/p,0.4
2015,1,10 ,s/p,s/p,s/p,0.1,0.1,0.5
2015,1,11 ,s/p,s/p,s/p,s/p,s/p,0.5
2015,1,12 ,0.1,s/p,s/p,s/p,0.1,0.6
2015,1,13 ,s/p,s/p,s/p,s/p,s/p,0.6
2015,1,14 ,s/p,s/p,s/p,0.1,0.1,0.7
2015,1,15 ,s/p,0.1,s/p,s/p,0.1,0.8
2015,1,16 ,s/p,s/p,s/p,s/p,s/p,0.8
2015,1,17 ,s/p,s/p,s/p,s/p,s/p,0.8
2015,1,18 ,s/p,s/p,s/p,s/p,s/p,0.8
2015,1,19 ,s/p,s/p,0.1,s/p,0.1,0.9
2015,1,20 ,s/p,s/p,s/p,s/p,s/p,0.9
2015,1,21 ,s/p,0.1,s/p,s/p,0.1,1.0
2015,1,22 ,s/p,s/p,s/p,s/p,s/p,1.0
2015,1,23 ,s/p,s/p,s/p,s/p,s/p,1.0
2015,1,24 ,s/p,s/p,s/p,s/p,s/p,1.0
2015,1,25 ,s/p,s/p,s/p,s/p,s/p,1.0
2015,1,26 ,s/p,s/p,s/p,s/p,s/p,1.0
2015,1,27 ,s/p,s/p,s/p,s/p,s/p,1.0
2015,1,28 ,s/p,s/p,s/p,0.1,0.1,1.1
2015,1,29 ,0.1,s/p,s/p,s/p,0.1,1.2
2015,1,30 ,s/p,s/p,s/p,s/p,s/p,1.2
2015,1,31 ,s/p,s/p,s/p,s/p,s/p,1.2
