Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2014,9,1,,,,,
2014,9,2,,,,,
2014,9,3,,,,,
2014,9,4,,,,,
2014,9,5,,,,,
2014,9,6,,,,,
2014,9,7,,,,,
2014,9,8,,,,,
2014,9,9,,,,,
2014,9,10,,,,,
2014,9,11,,,,,
2014,9,12,,,,,
2014,9,13,,,,,
2014,9,14,,,,,
2014,9,15,,,,,
2014,9,16,,,,,
2014,9,17,,,,,
2014,9,18,,,,,
2014,9,19,,,,,
2014,9,20,,,,,
2014,9,21,,,,,
2014,9,22,,,,,
2014,9,23,,,,,
2014,9,24,,,,,
2014,9,25,,,,,
2014,9,26,,,,,
2014,9,27,,,,,
2014,9,28,,9.8,,7.9,4
2014,9,29,-2.9,9.8,3.5,3.5,24
2014,9,30,-4.4,10.2,2.5,2.5,24
