Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1973,7,1 ,,,,,s/p,s/p
1973,7,2 ,,,,,s/p,s/p
1973,7,3 ,,,,,s/p,s/p
1973,7,4 ,,,,,s/p,s/p
1973,7,5 ,,,,,s/p,s/p
1973,7,6 ,,,,,s/p,s/p
1973,7,7 ,,,,,1.7,1.7
1973,7,8 ,,,,,6.6,8.3
1973,7,9 ,,,,,24.6,32.9
1973,7,10 ,,,,,s/p,32.9
1973,7,11 ,,,,,s/p,32.9
1973,7,12 ,,,,,s/p,32.9
1973,7,13 ,,,,,s/p,32.9
1973,7,14 ,,,,,s/p,32.9
1973,7,15 ,,,,,3.7,36.6
1973,7,16 ,,,,,9.7,46.3
1973,7,17 ,,,,,s/p,46.3
1973,7,18 ,,,,,s/p,46.3
1973,7,19 ,,,,,s/p,46.3
1973,7,20 ,,,,,s/p,46.3
1973,7,21 ,,,,,s/p,46.3
1973,7,22 ,,,,,s/p,46.3
1973,7,23 ,,,,,s/p,46.3
1973,7,24 ,,,,,s/p,46.3
1973,7,25 ,,,,,s/p,46.3
1973,7,26 ,,,,,s/p,46.3
1973,7,27 ,,,,,s/p,46.3
1973,7,28 ,,,,,s/p,46.3
1973,7,29 ,,,,,s/p,46.3
1973,7,30 ,,,,,19.6,65.9
1973,7,31 ,,,,,s/p,65.9
