Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
1984,6,1,-1.3,11.3,5.0,6.1,11
1984,6,2,3.4,11.0,7.2,8.3,11
1984,6,3,-2.0,10.5,4.3,6.1,11
1984,6,4,-3.0,11.8,4.4,7.2,11
1984,6,5,2.5,8.6,5.6,4.6,11
1984,6,6,-2.2,10.0,3.9,8.5,11
1984,6,7,1.9,8.7,5.3,5.6,11
1984,6,8,-3.6,8.4,2.4,3.8,11
1984,6,9,5.0,11.4,8.2,7.9,11
1984,6,10,4.0,10.6,7.3,8.0,11
1984,6,11,3.6,11.4,7.5,8.4,11
1984,6,12,3.2,11.0,7.1,7.0,11
1984,6,13,-2.0,6.4,2.2,2.4,11
1984,6,14,-5.2,3.7,-0.7,0.6,11
1984,6,15,1.8,8.6,5.2,6.0,11
1984,6,16,-2.0,9.0,3.5,4.8,11
1984,6,17,0.8,9.6,5.2,5.8,11
1984,6,18,-2.0,10.6,4.3,5.1,11
1984,6,19,0.1,6.4,3.3,4.5,11
1984,6,20,2.4,7.2,4.8,5.5,11
1984,6,21,3.3,7.5,5.4,5.7,11
1984,6,22,0.4,7.6,4.0,5.2,11
1984,6,23,-0.5,7.4,3.5,3.8,11
1984,6,24,-5.6,7.6,1.0,2.7,11
1984,6,25,-3.5,7.7,2.1,3.0,11
1984,6,26,-2.6,7.4,2.4,5.1,11
1984,6,27,3.5,10.8,7.2,9.1,11
1984,6,28,9.0,14.0,11.5,12.9,11
1984,6,29,10.9,14.1,12.5,12.4,11
1984,6,30,8.6,12.4,10.5,11.1,11
