Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2002.0,2.0,1.0,1.7,5.5,2.7,2.7,8.0
2002.0,2.0,2.0,2.3,6.2,3.3,3.3,8.0
2002.0,2.0,3.0,1.8,4.2,2.7,2.7,8.0
2002.0,2.0,4.0,1.0,5.8,2.9,2.9,8.0
2002.0,2.0,5.0,2.2,5.0,3.7,3.7,8.0
2002.0,2.0,6.0,2.0,3.7,2.9,2.9,8.0
2002.0,2.0,7.0,1.4,3.6,2.5,2.5,8.0
2002.0,2.0,8.0,1.5,3.7,3.3,3.3,8.0
2002.0,2.0,9.0,0.7,3.5,2.8,2.8,8.0
2002.0,2.0,10.0,1.8,4.4,2.9,2.9,8.0
2002.0,2.0,11.0,2.3,4.2,3.0,3.0,8.0
2002.0,2.0,12.0,0.0,3.4,2.1,2.1,8.0
2002.0,2.0,13.0,1.0,3.6,1.9,1.9,8.0
2002.0,2.0,14.0,0.0,3.8,1.7,1.7,8.0
2002.0,2.0,15.0,0.1,2.8,1.2,1.2,8.0
2002.0,2.0,16.0,2.3,5.4,3.2,3.2,8.0
2002.0,2.0,17.0,0.7,4.6,3.1,3.1,8.0
2002.0,2.0,18.0,0.7,4.5,2.8,2.8,8.0
2002.0,2.0,19.0,1.5,4.2,2.6,2.6,8.0
2002.0,2.0,20.0,1.0,4.8,3.0,3.0,8.0
2002.0,2.0,21.0,2.2,3.2,2.7,2.7,8.0
2002.0,2.0,22.0,1.7,3.4,2.4,2.4,8.0
2002.0,2.0,23.0,-0.7,3.6,1.6,1.6,8.0
2002.0,2.0,24.0,1.0,3.4,2.2,2.2,8.0
2002.0,2.0,25.0,2.6,4.2,3.3,3.3,8.0
2002.0,2.0,26.0,1.0,4.5,3.5,3.5,8.0
2002.0,2.0,27.0,0.8,2.0,1.2,1.2,8.0
2002.0,2.0,28.0,0.8,3.3,1.9,1.9,8.0
