Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1982,3,1 ,,,,,s/p,s/p
1982,3,2 ,,,,,s/p,s/p
1982,3,3 ,,,,,2.0,2.0
1982,3,4 ,,,,,11.0,13.0
1982,3,5 ,,,,,6.0,19.0
1982,3,6 ,,,,,s/p,19.0
1982,3,7 ,,,,,s/p,19.0
1982,3,8 ,,,,,s/p,19.0
1982,3,9 ,,,,,s/p,19.0
1982,3,10 ,,,,,s/p,19.0
1982,3,11 ,,,,,s/p,19.0
1982,3,12 ,,,,,s/p,19.0
1982,3,13 ,,,,,s/p,19.0
1982,3,14 ,,,,,s/p,19.0
1982,3,15 ,,,,,s/p,19.0
1982,3,16 ,,,,,s/p,19.0
1982,3,17 ,,,,,s/p,19.0
1982,3,18 ,,,,,s/p,19.0
1982,3,19 ,,,,,s/p,19.0
1982,3,20 ,,,,,s/p,19.0
1982,3,21 ,,,,,s/p,19.0
1982,3,22 ,,,,,s/p,19.0
1982,3,23 ,,,,,s/p,19.0
1982,3,24 ,,,,,s/p,19.0
1982,3,25 ,,,,,s/p,19.0
1982,3,26 ,,,,,s/p,19.0
1982,3,27 ,,,,,s/p,19.0
1982,3,28 ,,,,,s/p,19.0
1982,3,29 ,,,,,s/p,19.0
1982,3,30 ,,,,,s/p,19.0
1982,3,31 ,,,,,s/p,19.0
