Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2019,12,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,3 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,4 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,5 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,6 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,7 ,s/p,s/p,,s/p,s/p,s/p
2019,12,8 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,9 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,10 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,11 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,12 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,13 ,s/p,s/p,s/p,s/p,s/p,s/p
2019,12,14 ,s/p,4.1,s/p,s/p,4.1,4.1
2019,12,15 ,s/p,s/p,s/p,s/p,s/p,4.1
2019,12,16 ,s/p,s/p,s/p,s/p,s/p,4.1
2019,12,17 ,s/p,s/p,s/p,s/p,s/p,4.1
2019,12,18 ,s/p,s/p,s/p,s/p,s/p,4.1
2019,12,19 ,s/p,s/p,s/p,s/p,s/p,4.1
2019,12,20 ,s/p,1.6,s/p,s/p,1.6,5.7
2019,12,21 ,s/p,s/p,s/p,s/p,s/p,5.7
2019,12,22 ,s/p,s/p,s/p,s/p,s/p,5.7
2019,12,23 ,s/p,s/p,s/p,s/p,s/p,5.7
2019,12,24 ,s/p,4.3,s/p,s/p,4.3,10.0
2019,12,25 ,s/p,s/p,s/p,1.0,1.0,11.0
2019,12,26 ,s/p,9.6,0.9,1.2,11.7,22.7
2019,12,27 ,s/p,3.4,0.9,s/p,4.3,27.0
2019,12,28 ,s/p,s/p,s/p,s/p,s/p,27.0
2019,12,29 ,s/p,0.1,s/p,s/p,0.1,27.1
2019,12,30 ,s/p,s/p,s/p,s/p,s/p,27.1
2019,12,31 ,s/p,s/p,1.6,1.7,3.3,30.4
