Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,7,1 ,,,,,5.5,5.5
2021,7,2 ,,,,,s/p,5.5
2021,7,3 ,,,,,s/p,5.5
2021,7,4 ,,,,,s/p,5.5
2021,7,5 ,,,,,s/p,5.5
2021,7,6 ,,,,,s/p,5.5
2021,7,7 ,,,,,3.0,8.5
2021,7,8 ,,,,,17.0,25.5
2021,7,9 ,,,,,7.0,32.5
2021,7,10 ,,,,,s/p,32.5
2021,7,11 ,,,,,s/p,32.5
2021,7,12 ,,,,,s/p,32.5
2021,7,13 ,,,,,s/p,32.5
2021,7,14 ,,,,,s/p,32.5
2021,7,15 ,,,,,s/p,32.5
2021,7,16 ,,,,,7.0,39.5
2021,7,17 ,,,,,s/p,39.5
2021,7,18 ,,,,,s/p,39.5
2021,7,19 ,,,,,s/p,39.5
2021,7,20 ,,,,,s/p,39.5
2021,7,21 ,,,,,s/p,39.5
2021,7,22 ,,,,,s/p,39.5
2021,7,23 ,,,,,s/p,39.5
2021,7,24 ,,,,,s/p,39.5
2021,7,25 ,,,,,23.5,63.0
2021,7,26 ,,,,,s/p,63.0
2021,7,27 ,,,,,s/p,63.0
2021,7,28 ,,,,,s/p,63.0
2021,7,29 ,,,,,s/p,63.0
2021,7,30 ,,,,,s/p,63.0
2021,7,31 ,,,,,s/p,63.0
