Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
2020.0,1.0,1.0,10.2,32.6,21.6,21.6,24.0
2020.0,1.0,2.0,9.5,32.3,20.2,20.2,24.0
2020.0,1.0,3.0,11.8,31.8,21.7,21.7,24.0
2020.0,1.0,4.0,11.3,30.6,21.8,21.8,24.0
2020.0,1.0,5.0,9.2,25.7,17.5,17.5,24.0
2020.0,1.0,6.0,6.6,26.2,16.7,16.7,24.0
2020.0,1.0,7.0,8.3,29.5,18.5,18.5,24.0
2020.0,1.0,8.0,12.1,24.2,17.1,17.1,24.0
2020.0,1.0,9.0,7.5,26.1,16.8,16.8,24.0
2020.0,1.0,10.0,6.6,28.9,17.8,17.8,24.0
2020.0,1.0,11.0,7.0,32.4,19.0,19.2,23.0
2020.0,1.0,12.0,9.0,34.1,21.1,21.1,24.0
2020.0,1.0,13.0,9.1,30.8,20.0,19.9,23.0
2020.0,1.0,14.0,8.9,29.8,19.4,19.4,24.0
2020.0,1.0,15.0,9.2,25.6,18.4,18.4,24.0
2020.0,1.0,16.0,6.2,29.9,17.6,17.6,24.0
2020.0,1.0,17.0,9.4,34.7,21.2,21.2,24.0
2020.0,1.0,18.0,12.2,34.3,22.4,22.4,24.0
2020.0,1.0,19.0,15.6,30.7,23.1,23.1,24.0
2020.0,1.0,20.0,12.8,32.3,21.4,21.4,24.0
2020.0,1.0,21.0,10.8,33.7,21.7,21.7,24.0
2020.0,1.0,22.0,12.8,30.7,21.5,21.4,23.0
2020.0,1.0,23.0,13.1,31.4,21.7,21.7,24.0
2020.0,1.0,24.0,13.5,32.8,22.3,22.3,24.0
2020.0,1.0,25.0,8.7,32.7,20.8,20.8,24.0
2020.0,1.0,26.0,11.1,32.5,21.4,21.4,24.0
2020.0,1.0,27.0,12.7,33.3,23.1,23.1,24.0
2020.0,1.0,28.0,12.1,31.5,21.5,21.5,24.0
2020.0,1.0,29.0,13.2,29.2,21.9,21.9,24.0
2020.0,1.0,30.0,10.6,32.5,20.7,19.5,21.0
2020.0,1.0,31.0,9.3,33.8,20.6,20.6,23.0
