Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2022,3,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2022,3,2 ,s/p,s/p,s/p,0.1,0.1,0.1
2022,3,3 ,2.0,s/p,s/p,s/p,2.0,2.1
2022,3,4 ,s/p,0.6,s/p,0.6,1.2,3.3
2022,3,5 ,s/p,s/p,s/p,s/p,s/p,3.3
2022,3,6 ,s/p,s/p,s/p,s/p,s/p,3.3
2022,3,7 ,s/p,s/p,s/p,s/p,s/p,3.3
2022,3,8 ,s/p,s/p,s/p,s/p,s/p,3.3
2022,3,9 ,s/p,s/p,s/p,0.2,0.2,3.5
2022,3,10 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,11 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,12 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,13 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,14 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,15 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,16 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,17 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,18 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,19 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,20 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,21 ,s/p,s/p,s/p,0.0,0.0,3.5
2022,3,22 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,23 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,24 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,25 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,26 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,27 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,28 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,29 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,30 ,s/p,s/p,s/p,s/p,s/p,3.5
2022,3,31 ,s/p,s/p,s/p,s/p,s/p,3.5
