Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
1952.0,4.0,1.0,12.0,19.0,15.5,15.9,14.0
1952.0,4.0,2.0,12.0,16.0,14.0,14.8,14.0
1952.0,4.0,3.0,13.0,21.0,17.0,16.3,14.0
1952.0,4.0,4.0,11.0,16.0,13.5,14.1,14.0
1952.0,4.0,5.0,5.0,18.0,11.5,13.1,14.0
1952.0,4.0,6.0,9.0,17.0,13.0,13.6,14.0
1952.0,4.0,7.0,10.0,16.0,13.0,13.6,14.0
1952.0,4.0,8.0,4.0,20.0,12.0,13.1,14.0
1952.0,4.0,9.0,5.0,18.0,11.5,12.7,14.0
1952.0,4.0,10.0,9.0,16.0,12.5,13.9,14.0
1952.0,4.0,11.0,12.0,17.0,14.5,14.7,14.0
1952.0,4.0,12.0,12.0,17.0,14.5,15.0,14.0
1952.0,4.0,13.0,16.0,20.0,18.0,17.9,14.0
1952.0,4.0,14.0,16.0,20.0,18.0,17.7,14.0
1952.0,4.0,15.0,10.0,17.0,13.5,14.6,14.0
1952.0,4.0,16.0,7.0,16.0,11.5,12.6,14.0
1952.0,4.0,17.0,5.0,20.0,12.5,12.4,14.0
1952.0,4.0,18.0,12.0,19.0,15.5,14.5,14.0
1952.0,4.0,19.0,6.0,15.0,10.5,11.4,14.0
1952.0,4.0,20.0,4.0,15.0,9.5,11.6,14.0
1952.0,4.0,21.0,2.0,17.0,9.5,10.9,14.0
1952.0,4.0,22.0,9.0,19.0,14.0,14.2,14.0
1952.0,4.0,23.0,2.0,20.0,11.0,12.0,14.0
1952.0,4.0,24.0,9.0,15.0,12.0,12.1,14.0
1952.0,4.0,25.0,9.0,16.0,12.5,12.5,14.0
1952.0,4.0,26.0,5.0,19.0,12.0,12.9,14.0
1952.0,4.0,27.0,3.0,21.0,12.0,11.8,14.0
1952.0,4.0,28.0,6.0,13.0,9.5,10.2,14.0
1952.0,4.0,29.0,11.0,16.0,13.5,14.4,14.0
1952.0,4.0,30.0,8.0,17.0,12.5,12.6,14.0
