Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,8,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,8,2 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,8,3 ,s/p,s/p,s/p,s/p,s/p,s/p
2020,8,4 ,s/p,s/p,s/p,4.4,4.4,4.4
2020,8,5 ,1.6,s/p,0.1,s/p,1.7,6.1
2020,8,6 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,7 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,8 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,9 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,10 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,11 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,12 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,13 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,14 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,15 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,16 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,17 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,18 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,19 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,20 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,21 ,s/p,s/p,s/p,s/p,s/p,6.1
2020,8,22 ,s/p,s/p,s/p,0.1,0.1,6.2
2020,8,23 ,s/p,s/p,s/p,s/p,s/p,6.2
2020,8,24 ,s/p,s/p,s/p,s/p,s/p,6.2
2020,8,25 ,s/p,8.3,1.9,1.2,11.4,17.6
2020,8,26 ,s/p,s/p,s/p,s/p,s/p,17.6
2020,8,27 ,s/p,s/p,s/p,s/p,s/p,17.6
2020,8,28 ,s/p,s/p,2.8,s/p,2.8,20.4
2020,8,29 ,s/p,s/p,s/p,s/p,s/p,20.4
2020,8,30 ,s/p,s/p,s/p,s/p,s/p,20.4
2020,8,31 ,s/p,s/p,s/p,s/p,s/p,20.4
