Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2017,7,1 ,,,,,s/p,s/p
2017,7,2 ,,,,,s/p,s/p
2017,7,3 ,,,,,9.5,9.5
2017,7,4 ,,,,,s/p,9.5
2017,7,5 ,,,,,s/p,9.5
2017,7,6 ,,,,,s/p,9.5
2017,7,7 ,,,,,s/p,9.5
2017,7,8 ,,,,,s/p,9.5
2017,7,9 ,,,,,s/p,9.5
2017,7,10 ,,,,,s/p,9.5
2017,7,11 ,,,,,s/p,9.5
2017,7,12 ,,,,,14.0,23.5
2017,7,13 ,,,,,s/p,23.5
2017,7,14 ,,,,,17.0,40.5
2017,7,15 ,,,,,10.0,50.5
2017,7,16 ,,,,,s/p,50.5
2017,7,17 ,,,,,s/p,50.5
2017,7,18 ,,,,,s/p,50.5
2017,7,19 ,,,,,s/p,50.5
2017,7,20 ,,,,,s/p,50.5
2017,7,21 ,,,,,s/p,50.5
2017,7,22 ,,,,,s/p,50.5
2017,7,23 ,,,,,s/p,50.5
2017,7,24 ,,,,,s/p,50.5
2017,7,25 ,,,,,s/p,50.5
2017,7,26 ,,,,,s/p,50.5
2017,7,27 ,,,,,12.0,62.5
2017,7,28 ,,,,,s/p,62.5
2017,7,29 ,,,,,s/p,62.5
2017,7,30 ,,,,,s/p,62.5
2017,7,31 ,,,,,s/p,62.5
