Año,Mes,Día,T. Mínima,T. Máxima,Media Climatológica,Media Aritmética,Datos
2015,12,1,3.5,25.8,14.6,17.9,10
2015,12,2,6.8,23.4,15.1,19.8,10
2015,12,3,12.4,20.8,16.6,18.5,10
2015,12,4,9.6,23.2,16.4,18.2,9
2015,12,5,6.5,26.8,16.6,16.6,3
2015,12,6,13.2,20.0,16.6,17.3,3
2015,12,7,5.0,19.1,12.1,15.1,10
2015,12,8,5.0,18.1,11.6,12.5,3
2015,12,9,9.8,19.8,14.8,16.8,10
2015,12,10,10.7,19.9,15.3,16.9,10
2015,12,11,7.7,19.0,13.3,15.5,9
2015,12,12,5.0,16.0,10.5,11.2,3
2015,12,13,2.2,14.7,8.4,10.0,3
2015,12,14,2.8,16.8,9.8,12.6,10
2015,12,15,6.2,18.3,12.2,15.6,10
2015,12,16,5.6,12.2,8.9,10.5,10
2015,12,17,5.5,19.9,12.7,14.1,10
2015,12,18,7.5,21.9,14.7,16.7,9
2015,12,19,7.5,22.0,14.8,16.9,3
2015,12,20,8.0,15.1,11.6,13.7,3
2015,12,21,10.2,18.4,14.3,14.5,10
2015,12,22,5.6,15.7,10.6,12.1,10
2015,12,23,3.3,16.9,10.1,11.8,10
2015,12,24,6.3,9.2,7.8,9.1,10
2015,12,25,5.2,13.2,9.2,10.1,3
2015,12,26,8.8,20.8,14.8,14.3,3
2015,12,27,11.0,20.6,15.8,15.1,3
2015,12,28,10.1,17.9,14.0,15.0,10
2015,12,29,7.8,21.8,14.8,17.4,10
2015,12,30,7.1,21.6,14.4,17.7,10
2015,12,31,6.8,22.4,14.6,18.4,10
