Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1988,8,1 ,,,,,s/p,s/p
1988,8,2 ,,,,,s/p,s/p
1988,8,3 ,,,,,s/p,s/p
1988,8,4 ,,,,,s/p,s/p
1988,8,5 ,,,,,s/p,s/p
1988,8,6 ,,,,,s/p,s/p
1988,8,7 ,,,,,s/p,s/p
1988,8,8 ,,,,,s/p,s/p
1988,8,9 ,,,,,s/p,s/p
1988,8,10 ,,,,,s/p,s/p
1988,8,11 ,,,,,16.0,16.0
1988,8,12 ,,,,,23.0,39.0
1988,8,13 ,,,,,s/p,39.0
1988,8,14 ,,,,,s/p,39.0
1988,8,15 ,,,,,s/p,39.0
1988,8,16 ,,,,,s/p,39.0
1988,8,17 ,,,,,s/p,39.0
1988,8,18 ,,,,,12.0,51.0
1988,8,19 ,,,,,s/p,51.0
1988,8,20 ,,,,,s/p,51.0
1988,8,21 ,,,,,s/p,51.0
1988,8,22 ,,,,,s/p,51.0
1988,8,23 ,,,,,2.6,53.6
1988,8,24 ,,,,,s/p,53.6
1988,8,25 ,,,,,s/p,53.6
1988,8,26 ,,,,,s/p,53.6
1988,8,27 ,,,,,s/p,53.6
1988,8,28 ,,,,,s/p,53.6
1988,8,29 ,,,,,s/p,53.6
1988,8,30 ,,,,,s/p,53.6
1988,8,31 ,,,,,s/p,53.6
